_id,CODST,ALT,LAT,LON,DATCLIM,TMED,TMAX,TMIN,R24
5822,15360,12.69,45.1622222,29.7269444,2000-11-27T00:00:00,12.1,12.7,10.9,11.9
5823,15360,12.69,45.1622222,29.7269444,2000-11-28T00:00:00,5.1,11.2,2.2,3.1
5824,15360,12.69,45.1622222,29.7269444,2000-11-29T00:00:00,2.3,3.3,1.7,
5825,15360,12.69,45.1622222,29.7269444,2000-11-30T00:00:00,0.7,2.8,0.3,
5826,15360,12.69,45.1622222,29.7269444,2000-12-01T00:00:00,2.9,5.5,0.3,
5827,15360,12.69,45.1622222,29.7269444,2000-12-02T00:00:00,3.0,5.4,1.9,
5828,15360,12.69,45.1622222,29.7269444,2000-12-03T00:00:00,5.3,6.5,3.4,
5829,15360,12.69,45.1622222,29.7269444,2000-12-04T00:00:00,8.0,9.5,5.8,
5830,15360,12.69,45.1622222,29.7269444,2000-12-05T00:00:00,5.1,8.8,4.0,
5831,15360,12.69,45.1622222,29.7269444,2000-12-06T00:00:00,5.4,7.0,3.9,
5832,15360,12.69,45.1622222,29.7269444,2000-12-07T00:00:00,6.9,7.8,5.9,0.7
5833,15360,12.69,45.1622222,29.7269444,2000-12-08T00:00:00,5.5,6.8,4.2,
5834,15360,12.69,45.1622222,29.7269444,2000-12-09T00:00:00,7.0,8.4,5.1,
5835,15360,12.69,45.1622222,29.7269444,2000-12-10T00:00:00,8.2,10.0,6.7,
5836,15360,12.69,45.1622222,29.7269444,2000-12-11T00:00:00,5.5,8.5,3.4,0.2
5837,15360,12.69,45.1622222,29.7269444,2000-12-12T00:00:00,7.1,7.8,6.1,
5838,15360,12.69,45.1622222,29.7269444,2000-12-13T00:00:00,8.0,9.2,6.6,
5839,15360,12.69,45.1622222,29.7269444,2000-12-14T00:00:00,7.9,8.5,7.2,3.4
5840,15360,12.69,45.1622222,29.7269444,2000-12-15T00:00:00,7.4,9.4,4.4,0.2
5841,15360,12.69,45.1622222,29.7269444,2000-12-16T00:00:00,9.2,12.2,7.7,
5842,15360,12.69,45.1622222,29.7269444,2000-12-17T00:00:00,6.5,9.2,4.1,
5843,15360,12.69,45.1622222,29.7269444,2000-12-18T00:00:00,5.4,8.4,2.9,
5844,15360,12.69,45.1622222,29.7269444,2000-12-19T00:00:00,4.2,6.2,2.2,2.2
5845,15360,12.69,45.1622222,29.7269444,2000-12-20T00:00:00,1.2,4.2,-0.4,
5846,15360,12.69,45.1622222,29.7269444,2000-12-21T00:00:00,-2.0,0.8,-3.1,0.1
5847,15360,12.69,45.1622222,29.7269444,2000-12-22T00:00:00,-2.2,0.0,-4.6,
5848,15360,12.69,45.1622222,29.7269444,2000-12-23T00:00:00,-1.5,0.2,-3.1,
5849,15360,12.69,45.1622222,29.7269444,2000-12-24T00:00:00,0.0,3.0,-3.2,
5850,15360,12.69,45.1622222,29.7269444,2000-12-25T00:00:00,4.6,8.6,0.0,
5851,15360,12.69,45.1622222,29.7269444,2000-12-26T00:00:00,8.4,10.1,6.4,
5852,15360,12.69,45.1622222,29.7269444,2000-12-27T00:00:00,11.0,13.2,9.3,
5853,15360,12.69,45.1622222,29.7269444,2000-12-28T00:00:00,11.7,13.7,9.9,
5854,15360,12.69,45.1622222,29.7269444,2000-12-29T00:00:00,10.7,12.5,9.1,
5855,15360,12.69,45.1622222,29.7269444,2000-12-30T00:00:00,9.0,10.2,7.8,
5856,15360,12.69,45.1622222,29.7269444,2000-12-31T00:00:00,6.4,10.0,3.6,2.0
5857,15410,77.00,44.6263889,22.6261111,2000-01-01T00:00:00,0.3,2.6,-2.0,1.9
5858,15410,77.00,44.6263889,22.6261111,2000-01-02T00:00:00,-2.6,3.4,-7.6,
5859,15410,77.00,44.6263889,22.6261111,2000-01-03T00:00:00,-2.4,0.8,-8.0,
5860,15410,77.00,44.6263889,22.6261111,2000-01-04T00:00:00,0.2,6.0,-2.5,
5861,15410,77.00,44.6263889,22.6261111,2000-01-05T00:00:00,-0.7,5.0,-6.0,
5862,15410,77.00,44.6263889,22.6261111,2000-01-06T00:00:00,2.3,6.4,-0.2,
5863,15410,77.00,44.6263889,22.6261111,2000-01-07T00:00:00,-1.4,5.2,-5.6,
5864,15410,77.00,44.6263889,22.6261111,2000-01-08T00:00:00,-3.0,2.8,-7.8,
5865,15410,77.00,44.6263889,22.6261111,2000-01-09T00:00:00,-5.1,-3.3,-6.4,
5866,15410,77.00,44.6263889,22.6261111,2000-01-10T00:00:00,-4.9,-1.8,-6.6,
5867,15410,77.00,44.6263889,22.6261111,2000-01-11T00:00:00,-4.8,-2.6,-7.0,
5868,15410,77.00,44.6263889,22.6261111,2000-01-12T00:00:00,-2.1,2.1,-4.2,
5869,15410,77.00,44.6263889,22.6261111,2000-01-13T00:00:00,-1.7,0.4,-3.0,
5870,15410,77.00,44.6263889,22.6261111,2000-01-14T00:00:00,-2.6,-0.8,-3.9,
5871,15410,77.00,44.6263889,22.6261111,2000-01-15T00:00:00,-3.7,0.6,-7.0,
5872,15410,77.00,44.6263889,22.6261111,2000-01-16T00:00:00,-3.4,-0.4,-6.2,
5873,15410,77.00,44.6263889,22.6261111,2000-01-17T00:00:00,-1.3,2.0,-4.0,
5874,15410,77.00,44.6263889,22.6261111,2000-01-18T00:00:00,2.7,6.0,-1.6,0.2
5875,15410,77.00,44.6263889,22.6261111,2000-01-19T00:00:00,1.7,5.2,-0.4,
5876,15410,77.00,44.6263889,22.6261111,2000-01-20T00:00:00,-0.3,4.0,-3.2,
5877,15410,77.00,44.6263889,22.6261111,2000-01-21T00:00:00,1.6,4.7,-2.4,1.7
5878,15410,77.00,44.6263889,22.6261111,2000-01-22T00:00:00,-2.9,3.0,-5.7,1.9
5879,15410,77.00,44.6263889,22.6261111,2000-01-23T00:00:00,-5.8,-3.7,-7.5,16.8
5880,15410,77.00,44.6263889,22.6261111,2000-01-24T00:00:00,-3.6,-1.5,-5.2,1.9
5881,15410,77.00,44.6263889,22.6261111,2000-01-25T00:00:00,-7.1,-4.6,-9.2,
5882,15410,77.00,44.6263889,22.6261111,2000-01-26T00:00:00,-6.6,-1.5,-13.8,
5883,15410,77.00,44.6263889,22.6261111,2000-01-27T00:00:00,-0.9,3.2,-4.8,
5884,15410,77.00,44.6263889,22.6261111,2000-01-28T00:00:00,2.9,8.2,-4.2,
5885,15410,77.00,44.6263889,22.6261111,2000-01-29T00:00:00,1.9,9.0,-2.0,
5886,15410,77.00,44.6263889,22.6261111,2000-01-30T00:00:00,1.9,9.3,-2.4,1.0
5887,15410,77.00,44.6263889,22.6261111,2000-01-31T00:00:00,7.2,12.8,3.6,
5888,15410,77.00,44.6263889,22.6261111,2000-02-01T00:00:00,10.7,14.5,4.6,
5889,15410,77.00,44.6263889,22.6261111,2000-02-02T00:00:00,5.6,15.9,-2.4,
5890,15410,77.00,44.6263889,22.6261111,2000-02-03T00:00:00,9.0,11.6,5.8,
5891,15410,77.00,44.6263889,22.6261111,2000-02-04T00:00:00,5.5,9.4,2.5,
5892,15410,77.00,44.6263889,22.6261111,2000-02-05T00:00:00,3.8,9.5,-3.6,
5893,15410,77.00,44.6263889,22.6261111,2000-02-06T00:00:00,9.4,16.0,5.4,
5894,15410,77.00,44.6263889,22.6261111,2000-02-07T00:00:00,6.0,16.4,-0.8,
5895,15410,77.00,44.6263889,22.6261111,2000-02-08T00:00:00,6.6,15.8,-0.4,
5896,15410,77.00,44.6263889,22.6261111,2000-02-09T00:00:00,5.7,9.6,1.0,1.0
5897,15410,77.00,44.6263889,22.6261111,2000-02-10T00:00:00,7.2,11.2,5.0,
5898,15410,77.00,44.6263889,22.6261111,2000-02-11T00:00:00,4.5,9.2,0.8,
5899,15410,77.00,44.6263889,22.6261111,2000-02-12T00:00:00,5.3,7.5,2.2,
5900,15410,77.00,44.6263889,22.6261111,2000-02-13T00:00:00,5.8,11.2,2.0,
5901,15410,77.00,44.6263889,22.6261111,2000-02-14T00:00:00,2.4,10.6,-3.1,
5902,15410,77.00,44.6263889,22.6261111,2000-02-15T00:00:00,3.8,8.8,-0.6,
5903,15410,77.00,44.6263889,22.6261111,2000-02-16T00:00:00,0.9,8.8,-4.0,
5904,15410,77.00,44.6263889,22.6261111,2000-02-17T00:00:00,2.3,4.6,0.2,12.6
5905,15410,77.00,44.6263889,22.6261111,2000-02-18T00:00:00,2.8,5.8,-0.5,1.1
5906,15410,77.00,44.6263889,22.6261111,2000-02-19T00:00:00,4.4,10.0,-0.4,
5907,15410,77.00,44.6263889,22.6261111,2000-02-20T00:00:00,2.5,6.5,-0.4,0.2
5908,15410,77.00,44.6263889,22.6261111,2000-02-21T00:00:00,3.4,8.6,0.4,
5909,15410,77.00,44.6263889,22.6261111,2000-02-22T00:00:00,2.0,4.8,0.0,
5910,15410,77.00,44.6263889,22.6261111,2000-02-23T00:00:00,0.6,4.7,-5.0,
5911,15410,77.00,44.6263889,22.6261111,2000-02-24T00:00:00,0.5,6.0,-3.5,
5912,15410,77.00,44.6263889,22.6261111,2000-02-25T00:00:00,2.3,11.0,-5.4,
5913,15410,77.00,44.6263889,22.6261111,2000-02-26T00:00:00,7.6,12.4,3.5,
5914,15410,77.00,44.6263889,22.6261111,2000-02-27T00:00:00,3.8,12.5,-3.4,
5915,15410,77.00,44.6263889,22.6261111,2000-02-28T00:00:00,1.9,8.4,-3.6,
5916,15410,77.00,44.6263889,22.6261111,2000-02-29T00:00:00,1.7,10.4,-4.8,
5917,15410,77.00,44.6263889,22.6261111,2000-03-01T00:00:00,2.4,12.2,-5.9,
5918,15410,77.00,44.6263889,22.6261111,2000-03-02T00:00:00,4.5,6.4,1.4,1.2
5919,15410,77.00,44.6263889,22.6261111,2000-03-03T00:00:00,7.1,12.4,2.8,
5920,15410,77.00,44.6263889,22.6261111,2000-03-04T00:00:00,6.3,15.6,-2.6,
5921,15410,77.00,44.6263889,22.6261111,2000-03-05T00:00:00,5.2,11.2,1.2,
5922,15410,77.00,44.6263889,22.6261111,2000-03-06T00:00:00,2.5,9.0,-1.5,0.2
5923,15410,77.00,44.6263889,22.6261111,2000-03-07T00:00:00,5.5,15.3,-4.0,
5924,15410,77.00,44.6263889,22.6261111,2000-03-08T00:00:00,8.6,17.6,1.4,
5925,15410,77.00,44.6263889,22.6261111,2000-03-09T00:00:00,12.3,20.2,6.2,
5926,15410,77.00,44.6263889,22.6261111,2000-03-10T00:00:00,10.8,18.4,6.5,4.4
5927,15410,77.00,44.6263889,22.6261111,2000-03-11T00:00:00,5.7,10.7,0.4,
5928,15410,77.00,44.6263889,22.6261111,2000-03-12T00:00:00,7.8,13.0,1.6,0.8
5929,15410,77.00,44.6263889,22.6261111,2000-03-13T00:00:00,5.7,11.4,0.4,
5930,15410,77.00,44.6263889,22.6261111,2000-03-14T00:00:00,5.6,15.4,-1.8,
5931,15410,77.00,44.6263889,22.6261111,2000-03-15T00:00:00,7.7,16.6,0.6,
5932,15410,77.00,44.6263889,22.6261111,2000-03-16T00:00:00,5.4,9.4,0.5,
5933,15410,77.00,44.6263889,22.6261111,2000-03-17T00:00:00,4.1,8.8,0.2,
5934,15410,77.00,44.6263889,22.6261111,2000-03-18T00:00:00,2.5,8.8,-0.7,
5935,15410,77.00,44.6263889,22.6261111,2000-03-19T00:00:00,2.1,7.8,-3.4,
5936,15410,77.00,44.6263889,22.6261111,2000-03-20T00:00:00,2.6,7.0,-0.5,
5937,15410,77.00,44.6263889,22.6261111,2000-03-21T00:00:00,4.9,10.5,0.6,
5938,15410,77.00,44.6263889,22.6261111,2000-03-22T00:00:00,4.7,14.6,-4.1,
5939,15410,77.00,44.6263889,22.6261111,2000-03-23T00:00:00,7.7,19.5,-2.6,
5940,15410,77.00,44.6263889,22.6261111,2000-03-24T00:00:00,10.5,20.0,0.6,
5941,15410,77.00,44.6263889,22.6261111,2000-03-25T00:00:00,10.0,15.6,5.4,
5942,15410,77.00,44.6263889,22.6261111,2000-03-26T00:00:00,9.0,14.8,5.1,0.9
5943,15410,77.00,44.6263889,22.6261111,2000-03-27T00:00:00,11.7,17.2,7.4,5.6
5944,15410,77.00,44.6263889,22.6261111,2000-03-28T00:00:00,12.0,20.8,3.6,
5945,15410,77.00,44.6263889,22.6261111,2000-03-29T00:00:00,13.4,24.5,4.2,
5946,15410,77.00,44.6263889,22.6261111,2000-03-30T00:00:00,15.0,20.4,11.8,
5947,15410,77.00,44.6263889,22.6261111,2000-03-31T00:00:00,12.0,20.6,4.2,3.4
5948,15410,77.00,44.6263889,22.6261111,2000-04-01T00:00:00,11.4,19.4,3.9,1.3
5949,15410,77.00,44.6263889,22.6261111,2000-04-02T00:00:00,10.8,16.0,6.2,1.6
5950,15410,77.00,44.6263889,22.6261111,2000-04-03T00:00:00,11.3,19.4,2.5,
5951,15410,77.00,44.6263889,22.6261111,2000-04-04T00:00:00,15.4,24.2,10.0,1.4
5952,15410,77.00,44.6263889,22.6261111,2000-04-05T00:00:00,15.5,19.0,12.3,11.6
5953,15410,77.00,44.6263889,22.6261111,2000-04-06T00:00:00,12.7,15.2,9.2,
5954,15410,77.00,44.6263889,22.6261111,2000-04-07T00:00:00,7.8,12.4,4.1,
5955,15410,77.00,44.6263889,22.6261111,2000-04-08T00:00:00,8.0,14.4,3.8,
5956,15410,77.00,44.6263889,22.6261111,2000-04-09T00:00:00,8.6,14.0,4.4,
5957,15410,77.00,44.6263889,22.6261111,2000-04-10T00:00:00,8.9,16.6,-0.6,
5958,15410,77.00,44.6263889,22.6261111,2000-04-11T00:00:00,10.4,13.6,9.5,
5959,15410,77.00,44.6263889,22.6261111,2000-04-12T00:00:00,13.6,20.0,8.2,
5960,15410,77.00,44.6263889,22.6261111,2000-04-13T00:00:00,16.2,24.8,7.0,
5961,15410,77.00,44.6263889,22.6261111,2000-04-14T00:00:00,17.6,26.2,10.0,
5962,15410,77.00,44.6263889,22.6261111,2000-04-15T00:00:00,16.7,26.2,8.5,
5963,15410,77.00,44.6263889,22.6261111,2000-04-16T00:00:00,19.6,27.2,13.0,
5964,15410,77.00,44.6263889,22.6261111,2000-04-17T00:00:00,20.1,28.6,12.4,
5965,15410,77.00,44.6263889,22.6261111,2000-04-18T00:00:00,20.2,26.6,14.4,
5966,15410,77.00,44.6263889,22.6261111,2000-04-19T00:00:00,17.6,27.1,9.8,
5967,15410,77.00,44.6263889,22.6261111,2000-04-20T00:00:00,16.4,24.0,11.3,0.9
5968,15410,77.00,44.6263889,22.6261111,2000-04-21T00:00:00,18.4,26.8,9.0,
5969,15410,77.00,44.6263889,22.6261111,2000-04-22T00:00:00,17.7,25.2,9.6,
5970,15410,77.00,44.6263889,22.6261111,2000-04-23T00:00:00,19.1,27.4,11.6,
5971,15410,77.00,44.6263889,22.6261111,2000-04-24T00:00:00,16.9,27.2,9.8,
5972,15410,77.00,44.6263889,22.6261111,2000-04-25T00:00:00,14.8,17.5,13.1,8.2
5973,15410,77.00,44.6263889,22.6261111,2000-04-26T00:00:00,16.2,22.7,10.0,
5974,15410,77.00,44.6263889,22.6261111,2000-04-27T00:00:00,16.4,23.6,10.7,
5975,15410,77.00,44.6263889,22.6261111,2000-04-28T00:00:00,17.9,24.3,12.0,6.9
5976,15410,77.00,44.6263889,22.6261111,2000-04-29T00:00:00,18.1,26.4,10.2,
5977,15410,77.00,44.6263889,22.6261111,2000-04-30T00:00:00,17.1,24.9,12.6,4.7
5978,15410,77.00,44.6263889,22.6261111,2000-05-01T00:00:00,19.2,24.4,14.2,2.4
5979,15410,77.00,44.6263889,22.6261111,2000-05-02T00:00:00,16.9,25.2,12.0,13.2
5980,15410,77.00,44.6263889,22.6261111,2000-05-03T00:00:00,12.8,16.6,10.0,0.2
5981,15410,77.00,44.6263889,22.6261111,2000-05-04T00:00:00,12.7,19.3,3.1,
5982,15410,77.00,44.6263889,22.6261111,2000-05-05T00:00:00,14.5,22.8,4.0,
5983,15410,77.00,44.6263889,22.6261111,2000-05-06T00:00:00,15.8,24.6,6.3,
5984,15410,77.00,44.6263889,22.6261111,2000-05-07T00:00:00,18.5,27.6,8.6,
5985,15410,77.00,44.6263889,22.6261111,2000-05-08T00:00:00,18.8,24.1,12.0,
5986,15410,77.00,44.6263889,22.6261111,2000-05-09T00:00:00,18.9,25.8,13.0,
5987,15410,77.00,44.6263889,22.6261111,2000-05-10T00:00:00,20.7,29.6,12.8,2.4
5988,15410,77.00,44.6263889,22.6261111,2000-05-11T00:00:00,22.7,29.6,14.0,
5989,15410,77.00,44.6263889,22.6261111,2000-05-12T00:00:00,22.9,29.2,15.0,0.1
5990,15410,77.00,44.6263889,22.6261111,2000-05-13T00:00:00,15.7,23.0,12.2,1.8
5991,15410,77.00,44.6263889,22.6261111,2000-05-14T00:00:00,17.1,23.4,11.6,
5992,15410,77.00,44.6263889,22.6261111,2000-05-15T00:00:00,19.3,26.4,10.5,
5993,15410,77.00,44.6263889,22.6261111,2000-05-16T00:00:00,20.8,28.3,11.4,
5994,15410,77.00,44.6263889,22.6261111,2000-05-17T00:00:00,21.4,30.2,11.4,
5995,15410,77.00,44.6263889,22.6261111,2000-05-18T00:00:00,21.8,29.5,11.8,
5996,15410,77.00,44.6263889,22.6261111,2000-05-19T00:00:00,22.1,29.4,12.7,
5997,15410,77.00,44.6263889,22.6261111,2000-05-20T00:00:00,20.6,26.6,15.5,1.4
5998,15410,77.00,44.6263889,22.6261111,2000-05-21T00:00:00,17.4,22.0,13.2,0.2
5999,15410,77.00,44.6263889,22.6261111,2000-05-22T00:00:00,16.4,26.6,9.6,2.0
6000,15410,77.00,44.6263889,22.6261111,2000-05-23T00:00:00,16.7,20.8,9.2,2.1
6001,15410,77.00,44.6263889,22.6261111,2000-05-24T00:00:00,18.9,24.8,12.2,
6002,15410,77.00,44.6263889,22.6261111,2000-05-25T00:00:00,19.7,27.2,9.4,
6003,15410,77.00,44.6263889,22.6261111,2000-05-26T00:00:00,21.0,28.8,11.4,
6004,15410,77.00,44.6263889,22.6261111,2000-05-27T00:00:00,23.3,31.0,13.0,
6005,15410,77.00,44.6263889,22.6261111,2000-05-28T00:00:00,24.3,30.6,15.6,
6006,15410,77.00,44.6263889,22.6261111,2000-05-29T00:00:00,21.2,30.6,15.2,9.7
6007,15410,77.00,44.6263889,22.6261111,2000-05-30T00:00:00,17.8,21.0,15.0,0.2
6008,15410,77.00,44.6263889,22.6261111,2000-05-31T00:00:00,18.2,25.6,8.3,
6009,15410,77.00,44.6263889,22.6261111,2000-06-01T00:00:00,19.4,24.9,15.0,4.6
6010,15410,77.00,44.6263889,22.6261111,2000-06-02T00:00:00,18.6,24.8,10.4,
6011,15410,77.00,44.6263889,22.6261111,2000-06-03T00:00:00,20.5,27.5,11.0,
6012,15410,77.00,44.6263889,22.6261111,2000-06-04T00:00:00,22.6,30.6,12.9,
6013,15410,77.00,44.6263889,22.6261111,2000-06-05T00:00:00,24.4,31.7,14.4,
6014,15410,77.00,44.6263889,22.6261111,2000-06-06T00:00:00,24.9,32.6,14.5,
6015,15410,77.00,44.6263889,22.6261111,2000-06-07T00:00:00,24.0,32.4,14.8,
6016,15410,77.00,44.6263889,22.6261111,2000-06-08T00:00:00,23.4,28.8,18.6,
6017,15410,77.00,44.6263889,22.6261111,2000-06-09T00:00:00,24.0,30.6,15.4,
6018,15410,77.00,44.6263889,22.6261111,2000-06-10T00:00:00,25.6,32.4,17.0,
6019,15410,77.00,44.6263889,22.6261111,2000-06-11T00:00:00,25.2,31.3,18.4,
6020,15410,77.00,44.6263889,22.6261111,2000-06-12T00:00:00,24.1,32.0,15.0,
6021,15410,77.00,44.6263889,22.6261111,2000-06-13T00:00:00,26.5,34.9,15.0,
6022,15410,77.00,44.6263889,22.6261111,2000-06-14T00:00:00,27.2,37.2,16.4,
6023,15410,77.00,44.6263889,22.6261111,2000-06-15T00:00:00,28.0,35.4,20.1,
6024,15410,77.00,44.6263889,22.6261111,2000-06-16T00:00:00,23.8,31.0,21.0,
6025,15410,77.00,44.6263889,22.6261111,2000-06-17T00:00:00,19.2,22.7,15.0,
6026,15410,77.00,44.6263889,22.6261111,2000-06-18T00:00:00,18.0,23.9,7.3,
6027,15410,77.00,44.6263889,22.6261111,2000-06-19T00:00:00,19.2,26.4,11.0,
6028,15410,77.00,44.6263889,22.6261111,2000-06-20T00:00:00,20.5,29.2,9.0,
6029,15410,77.00,44.6263889,22.6261111,2000-06-21T00:00:00,24.7,34.1,12.0,
6030,15410,77.00,44.6263889,22.6261111,2000-06-22T00:00:00,26.9,36.8,14.8,
6031,15410,77.00,44.6263889,22.6261111,2000-06-23T00:00:00,28.4,38.0,16.0,
6032,15410,77.00,44.6263889,22.6261111,2000-06-24T00:00:00,27.6,36.0,18.6,
6033,15410,77.00,44.6263889,22.6261111,2000-06-25T00:00:00,28.3,35.8,18.8,
6034,15410,77.00,44.6263889,22.6261111,2000-06-26T00:00:00,20.9,31.8,17.0,
6035,15410,77.00,44.6263889,22.6261111,2000-06-27T00:00:00,20.8,25.6,15.0,
6036,15410,77.00,44.6263889,22.6261111,2000-06-28T00:00:00,21.2,28.8,11.2,
6037,15410,77.00,44.6263889,22.6261111,2000-06-29T00:00:00,17.4,26.8,14.6,2.6
6038,15410,77.00,44.6263889,22.6261111,2000-06-30T00:00:00,20.8,28.6,12.0,
6039,15410,77.00,44.6263889,22.6261111,2000-07-01T00:00:00,22.9,31.7,13.3,
6040,15410,77.00,44.6263889,22.6261111,2000-07-02T00:00:00,26.4,36.4,17.0,
6041,15410,77.00,44.6263889,22.6261111,2000-07-03T00:00:00,29.3,38.7,17.8,
6042,15410,77.00,44.6263889,22.6261111,2000-07-04T00:00:00,31.5,42.6,20.1,
6043,15410,77.00,44.6263889,22.6261111,2000-07-05T00:00:00,31.4,40.1,21.2,
6044,15410,77.00,44.6263889,22.6261111,2000-07-06T00:00:00,29.0,35.2,23.2,
6045,15410,77.00,44.6263889,22.6261111,2000-07-07T00:00:00,27.6,35.4,18.5,
6046,15410,77.00,44.6263889,22.6261111,2000-07-08T00:00:00,29.1,38.4,20.1,
6047,15410,77.00,44.6263889,22.6261111,2000-07-09T00:00:00,23.5,34.6,17.0,
6048,15410,77.00,44.6263889,22.6261111,2000-07-10T00:00:00,22.1,30.7,14.4,
6049,15410,77.00,44.6263889,22.6261111,2000-07-11T00:00:00,25.9,35.0,15.8,
6050,15410,77.00,44.6263889,22.6261111,2000-07-12T00:00:00,26.4,34.1,19.0,
6051,15410,77.00,44.6263889,22.6261111,2000-07-13T00:00:00,17.8,27.9,14.0,44.7
6052,15410,77.00,44.6263889,22.6261111,2000-07-14T00:00:00,19.7,25.8,14.4,
6053,15410,77.00,44.6263889,22.6261111,2000-07-15T00:00:00,18.3,25.4,11.2,0.5
6054,15410,77.00,44.6263889,22.6261111,2000-07-16T00:00:00,18.1,24.2,15.0,6.0
6055,15410,77.00,44.6263889,22.6261111,2000-07-17T00:00:00,19.9,25.2,13.4,0.8
6056,15410,77.00,44.6263889,22.6261111,2000-07-18T00:00:00,20.8,28.5,13.0,
6057,15410,77.00,44.6263889,22.6261111,2000-07-19T00:00:00,22.0,26.5,17.0,
6058,15410,77.00,44.6263889,22.6261111,2000-07-20T00:00:00,19.0,27.0,12.6,
6059,15410,77.00,44.6263889,22.6261111,2000-07-21T00:00:00,20.2,26.5,13.2,
6060,15410,77.00,44.6263889,22.6261111,2000-07-22T00:00:00,21.9,28.7,14.1,
6061,15410,77.00,44.6263889,22.6261111,2000-07-23T00:00:00,23.6,31.8,14.4,
6062,15410,77.00,44.6263889,22.6261111,2000-07-24T00:00:00,25.8,34.0,16.6,
6063,15410,77.00,44.6263889,22.6261111,2000-07-25T00:00:00,28.1,36.8,17.8,
6064,15410,77.00,44.6263889,22.6261111,2000-07-26T00:00:00,29.6,39.7,21.0,
6065,15410,77.00,44.6263889,22.6261111,2000-07-27T00:00:00,27.2,32.6,20.6,
6066,15410,77.00,44.6263889,22.6261111,2000-07-28T00:00:00,25.7,33.0,16.3,
6067,15410,77.00,44.6263889,22.6261111,2000-07-29T00:00:00,24.4,29.8,19.2,
6068,15410,77.00,44.6263889,22.6261111,2000-07-30T00:00:00,23.6,30.4,17.4,
6069,15410,77.00,44.6263889,22.6261111,2000-07-31T00:00:00,21.4,27.5,19.0,1.1
6070,15410,77.00,44.6263889,22.6261111,2000-08-01T00:00:00,23.2,29.8,15.4,
6071,15410,77.00,44.6263889,22.6261111,2000-08-02T00:00:00,22.8,31.6,12.2,
6072,15410,77.00,44.6263889,22.6261111,2000-08-03T00:00:00,24.9,33.2,15.0,
6073,15410,77.00,44.6263889,22.6261111,2000-08-04T00:00:00,25.7,35.0,16.0,
6074,15410,77.00,44.6263889,22.6261111,2000-08-05T00:00:00,26.7,35.0,18.0,
6075,15410,77.00,44.6263889,22.6261111,2000-08-06T00:00:00,27.9,34.2,20.6,
6076,15410,77.00,44.6263889,22.6261111,2000-08-07T00:00:00,29.0,36.0,23.4,
6077,15410,77.00,44.6263889,22.6261111,2000-08-08T00:00:00,22.9,31.8,17.6,1.6
6078,15410,77.00,44.6263889,22.6261111,2000-08-09T00:00:00,24.1,32.4,16.6,
6079,15410,77.00,44.6263889,22.6261111,2000-08-10T00:00:00,24.8,32.0,16.6,
6080,15410,77.00,44.6263889,22.6261111,2000-08-11T00:00:00,25.6,33.4,19.5,
6081,15410,77.00,44.6263889,22.6261111,2000-08-12T00:00:00,25.9,33.1,18.4,
6082,15410,77.00,44.6263889,22.6261111,2000-08-13T00:00:00,26.1,35.0,18.4,
6083,15410,77.00,44.6263889,22.6261111,2000-08-14T00:00:00,27.2,36.0,18.4,
6084,15410,77.00,44.6263889,22.6261111,2000-08-15T00:00:00,26.7,35.8,20.6,
6085,15410,77.00,44.6263889,22.6261111,2000-08-16T00:00:00,25.9,34.3,18.6,
6086,15410,77.00,44.6263889,22.6261111,2000-08-17T00:00:00,26.9,36.0,19.0,
6087,15410,77.00,44.6263889,22.6261111,2000-08-18T00:00:00,28.1,37.4,19.1,
6088,15410,77.00,44.6263889,22.6261111,2000-08-19T00:00:00,28.0,37.4,19.2,
6089,15410,77.00,44.6263889,22.6261111,2000-08-20T00:00:00,28.7,38.4,19.8,
6090,15410,77.00,44.6263889,22.6261111,2000-08-21T00:00:00,29.1,38.6,18.6,
6091,15410,77.00,44.6263889,22.6261111,2000-08-22T00:00:00,29.0,39.0,20.2,
6092,15410,77.00,44.6263889,22.6261111,2000-08-23T00:00:00,29.0,40.2,19.3,
6093,15410,77.00,44.6263889,22.6261111,2000-08-24T00:00:00,29.6,35.6,25.0,
6094,15410,77.00,44.6263889,22.6261111,2000-08-25T00:00:00,24.3,32.6,15.6,
6095,15410,77.00,44.6263889,22.6261111,2000-08-26T00:00:00,20.8,26.8,17.4,
6096,15410,77.00,44.6263889,22.6261111,2000-08-27T00:00:00,20.5,28.6,11.0,
6097,15410,77.00,44.6263889,22.6261111,2000-08-28T00:00:00,21.1,29.2,11.6,
6098,15410,77.00,44.6263889,22.6261111,2000-08-29T00:00:00,20.7,27.6,16.2,3.0
6099,15410,77.00,44.6263889,22.6261111,2000-08-30T00:00:00,22.0,31.0,13.2,
6100,15410,77.00,44.6263889,22.6261111,2000-08-31T00:00:00,22.5,31.0,14.7,
6101,15410,77.00,44.6263889,22.6261111,2000-09-01T00:00:00,20.1,26.8,17.8,2.1
6102,15410,77.00,44.6263889,22.6261111,2000-09-02T00:00:00,22.3,28.6,16.8,
6103,15410,77.00,44.6263889,22.6261111,2000-09-03T00:00:00,21.2,29.7,14.7,0.1
6104,15410,77.00,44.6263889,22.6261111,2000-09-04T00:00:00,20.5,26.6,16.2,
6105,15410,77.00,44.6263889,22.6261111,2000-09-05T00:00:00,16.1,20.0,14.4,8.2
6106,15410,77.00,44.6263889,22.6261111,2000-09-06T00:00:00,14.4,16.2,12.6,0.2
